Data File	C:\Users\Luscombe-G\Documents\GPC Data\04102019 New THF Calibration\2019-08-02_12;32;01_JO3-83_PostSox_P3MEGT_01.vdt
Sample ID	JO3-83 PostSox P3MEGT
Method File Name	THF PS Conv Calibration-0007.vcm
Date Acquired	Aug 02, 2019 - 12:32:01
Solvent	THF
Operator	admin : Administrator
Column Set	GMHxl
System	System 1
Flow Rate (ml/min)	 1.000
Inj. Vol. (ul)	100.000
Vol. Inc. (ml)	0.00333
Det. Temp (Deg C)	22.000
Col. Temp (Deg C)	40.000

Ret. Vol.	RI	UV	RALS	LALS	IV - DP	IV -  IP	Adjusted RI	Adjusted UV	Adjusted RALS	Adjusted LALS	Adjusted IV - DP	Adjusted IV -  IP
3.82333	 3.647	-4.481	110.599	84.933	-2494.888	21.08280						
3.82667	 3.571	-5.339	110.645	84.887	-2494.888	21.08035						
3.83000	 3.647	-6.197	110.721	84.841	-2494.888	21.07730						
3.83333	 3.723	-7.055	110.706	84.796	-2494.888	21.07608						
3.83667	 3.677	-7.913	110.767	84.948	-2494.888	21.07547						
3.84000	 3.693	-8.256	110.752	85.070	-2494.888	21.07486						
3.84333	 3.769	-6.531	110.782	85.131	-2494.888	21.07364						
3.84667	 3.708	-4.807	110.691	85.025	-2494.888	21.07303						
3.85000	 3.571	-3.082	110.675	84.994	-2494.888	21.07303						
3.85333	 3.647	-1.357	110.706	84.887	-2494.888	21.07425						
3.85667	 3.693	-0.368	110.675	84.826	-2494.888	21.07486						
3.86000	 3.632	-2.093	110.611	84.948	-2494.888	21.07486						
3.86333	 3.647	-3.818	110.591	85.086	-2494.888	21.07547						
3.86667	 3.739	-5.542	110.611	85.101	-2494.888	21.07669						
3.87000	 3.693	-7.267	110.477	85.055	-2494.888	21.07791						
3.87333	 3.571	-8.405	110.515	85.032	-2494.888	21.07730						
3.87667	 3.632	-7.547	110.599	85.025	-2494.888	21.07608						
3.88000	 3.677	-6.689	110.691	84.994	-2494.888	21.07547						
3.88333	 3.632	-5.831	110.736	85.040	-2494.888	21.07608						
3.88667	 3.647	-4.973	110.721	85.147	-2494.888	21.07608						
3.89000	 3.723	-3.902	110.736	85.070	-2494.888	21.07486						
3.89333	 3.677	-2.159	110.736	85.101	-2494.888	21.07425						
3.89667	 3.555	-0.417	110.736	85.223	-2494.888	21.07486						
3.90000	 3.616	 1.325	110.782	85.269	-2494.888	21.07547						
3.90333	 3.632	 3.067	110.874	85.238	-2494.888	21.07486						
3.90667	 3.647	 3.702	110.965	85.406	-2494.888	21.07364						
3.91000	 3.647	 1.102	110.904	85.437	-2494.888	21.07303						
3.91333	 3.739	-1.498	110.889	85.345	-2494.888	21.07242						
3.91667	 3.708	-4.098	110.858	85.299	-2494.888	21.07181						
3.92000	 3.632	-6.699	110.797	85.089	-2494.888	21.07059						
3.92333	 3.616	-8.370	110.752	85.025	-2494.888	21.06998						
3.92667	 3.677	-7.511	110.782	84.956	-2494.888	21.06998						
3.93000	 3.662	-6.653	110.725	84.899	-2494.888	21.07120						
3.93333	 3.632	-5.795	110.668	84.937	-2494.888	21.07181						
3.93667	 3.693	-4.937	110.687	85.051	-2494.888	21.07059						
3.94000	 3.693	-4.564	110.687	85.051	-2494.888	21.06998						
3.94333	 3.647	-5.422	110.691	84.979	-2494.888	21.07059						
3.94667	 3.616	-6.280	110.782	85.009	-2494.888	21.07059						
3.95000	 3.677	-7.138	110.797	84.948	-2494.888	21.06937						
3.95333	 3.662	-7.996	110.813	84.872	-2494.888	21.06876						
3.95667	 3.662	-8.346	110.752	85.009	-2494.888	21.06815						
3.96000	 3.677	-7.488	110.767	85.192	-2494.888	21.06876						
3.96333	 3.708	-6.630	110.660	84.956	-2494.888	21.06937						
3.96667	 3.693	-5.771	110.630	84.937	-2494.888	21.06937						
3.97000	 3.647	-4.913	110.706	85.051	-2494.888	21.06876						
3.97333	 3.647	-4.588	110.744	84.918	-2494.888	21.06998						
3.97667	 3.662	-5.446	110.668	84.841	-2494.888	21.07059						
3.98000	 3.693	-6.304	110.649	84.937	-2494.888	21.07120						
3.98333	 3.677	-7.162	110.649	85.013	-2494.888	21.07059						
3.98667	 3.723	-8.020	110.572	84.956	-2494.888	21.07059						
3.99000	 3.723	-8.041	110.572	85.040	-2494.888	21.07059						
3.99333	 3.662	-6.316	110.687	85.086	-2494.888	21.07120						
3.99667	 3.616	-4.592	110.763	85.089	-2494.888	21.06998						
4.00000	 3.677	-2.867	110.763	84.975	-2494.888	21.06937						
4.00333	 3.708	-1.142	110.725	84.937	-2494.888	21.06937						
4.00667	 3.677	-0.583	110.721	84.880	-2494.888	21.06998						
4.01000	 3.708	-2.308	110.752	84.892	-2494.888	21.07059						
4.01333	 3.739	-4.033	110.736	84.861	-2494.888	21.07059						
4.01667	 3.677	-5.757	110.782	85.101	-2494.888	21.07059						
4.02000	 3.571	-7.482	110.858	85.147	-2494.888	21.07120						
4.02333	 3.632	-8.600	110.843	84.861	-2494.888	21.07181						
4.02667	 3.677	-8.600	110.828	84.861	-2494.888	21.07181						
4.03000	 3.647	-8.600	110.935	85.013	-2494.888	21.07120						
4.03333	 3.662	-8.600	110.920	84.536	-2494.888	21.07059						
4.03667	 3.754	-8.600	110.828	84.689	-2494.888	21.07120						
4.04000	 3.708	-8.600	110.797	84.689	-2494.888	21.07303						
4.04333	 3.601	-8.600	110.691	84.841	-2494.888	21.07364						
4.04667	 3.647	-8.600	110.569	84.651	-2494.888	21.07364						
4.05000	 3.677	-8.600	110.523	84.674	-2494.888	21.07425						
4.05333	 3.647	-8.600	110.553	84.719	-2494.888	21.07547						
4.05667	 3.662	-8.600	110.584	84.918	-2494.888	21.07608						
4.06000	 3.754	-8.600	110.736	84.816	-2494.888	21.07486						
4.06333	 3.708	-8.600	110.752	84.816	-2494.888	21.07425						
4.06667	 3.586	-8.600	110.767	84.740	-2494.888	21.07486						
4.07000	 3.616	-8.600	110.767	84.613	-2494.888	21.07608						
4.07333	 3.662	-8.263	110.828	84.765	-2494.888	21.07608						
4.07667	 3.632	-7.404	110.736	84.841	-2494.888	21.07608						
4.08000	 3.647	-6.546	110.691	84.948	-2494.888	21.07669						
4.08333	 3.754	-5.688	110.797	85.131	-2494.888	21.07791						
4.08667	 3.723	-4.830	110.813	85.177	-2494.888	21.07913						
4.09000	 3.601	-4.671	110.752	85.101	-2494.888	21.07974						
4.09333	 3.647	-5.529	110.782	85.040	-2494.888	21.07974						
4.09667	 3.677	-6.387	110.843	84.994	-2494.888	21.08035						
4.10000	 3.632	-7.245	110.782	84.918	-2494.888	21.08219						
4.10333	 3.647	-8.103	110.797	84.918	-2494.888	21.08280						
4.10667	 3.723	-8.600	110.843	84.937	-2494.888	21.08280						
4.11000	 3.662	-8.600	110.828	84.918	-2494.888	21.08280						
4.11333	 3.571	-8.600	110.767	84.861	-2494.888	21.08463						
4.11667	 3.632	-8.600	110.736	84.765	-2494.888	21.08585						
4.12000	 3.662	-8.600	110.675	84.841	-2494.888	21.08585						
4.12333	 3.632	-8.600	110.706	84.933	-2494.888	21.08402						
4.12667	 3.647	-8.600	110.614	85.009	-2494.888	21.08341						
4.13000	 3.723	-8.600	110.675	85.162	-2494.888	21.08280						
4.13333	 3.662	-8.600	110.813	85.345	-2494.888	21.08219						
4.13667	 3.555	-8.600	110.813	85.253	-2494.888	21.08035						
4.14000	 3.616	-8.982	110.721	84.994	-2494.888	21.07913						
4.14333	 3.662	-9.831	110.828	84.918	-2494.888	21.07913						
4.14667	 3.616	-10.681	110.797	84.975	-2494.888	21.07974						
4.15000	 3.632	-11.531	110.691	84.975	-2494.888	21.07974						
4.15333	 3.723	-12.381	110.725	85.070	-2494.888	21.07913						
4.15667	 3.677	-12.444	110.782	85.426	-2494.888	21.07852						
4.16000	 3.571	-11.594	110.687	84.918	-2494.888	21.07852						
4.16333	 3.632	-10.745	110.668	84.613	-2494.888	21.07852						
4.16667	 3.693	-9.895	110.572	84.740	-2494.888	21.07730						
4.17000	 3.677	-9.045	110.584	84.765	-2494.888	21.07547						
4.17333	 3.708	-8.191	110.508	84.826	-2494.888	21.07486						
4.17667	 3.784	-7.333	110.599	84.994	-2494.888	21.07547						
4.18000	 3.754	-6.475	110.611	85.108	-2494.888	21.07608						
4.18333	 3.632	-5.617	110.649	85.223	-2494.888	21.07486						
4.18667	 3.632	-4.759	110.655	85.471	-2494.888	21.07425						
4.19000	 3.662	-4.321	110.655	84.613	-2494.888	21.07425						
4.19333	 3.647	-4.321	110.528	84.765	-2494.888	21.07425						
4.19667	 3.647	-4.321	110.515	85.032	-2494.888	21.07303						
4.20000	 3.739	-4.321	110.515	84.937	-2494.888	21.07181						
4.20333	 3.723	-4.321	110.523	84.902	-2494.888	21.07120						
4.20667	 3.662	-5.182	110.553	84.872	-2494.888	21.07181						
4.21000	 3.647	-6.890	110.599	84.872	-2494.888	21.07242						
4.21333	 3.693	-8.598	110.660	84.872	-2494.888	21.07181						
4.21667	 3.662	-10.306	110.736	84.902	-2494.888	21.07059						
4.22000	 3.662	-12.014	110.767	85.040	-2494.888	21.06998						
4.22333	 3.693	-12.397	110.782	85.223	-2494.888	21.06937						
4.22667	 3.693	-11.547	110.782	85.284	-2494.888	21.06815						
4.23000	 3.616	-10.698	110.752	85.208	-2494.888	21.06632						
4.23333	 3.555	-9.848	110.736	85.131	-2494.888	21.06571						
4.23667	 3.616	-8.998	110.691	85.009	-2494.888	21.06571						
4.24000	 3.616	-8.144	110.660	84.857	-2494.888	21.06632						
4.24333	 3.616	-7.286	110.691	84.933	-2494.888	21.06632						
4.24667	 3.647	-6.427	110.630	84.994	-2494.888	21.06571						
4.25000	 3.708	-5.569	110.599	85.009	-2494.888	21.06510						
4.25333	 3.693	-4.711	110.675	85.040	-2494.888	21.06570						
4.25667	 3.647	-4.790	110.691	85.131	-2494.888	21.06631						
4.26000	 3.677	-5.648	110.599	85.116	-2494.888	21.06570						
4.26333	 3.693	-6.506	110.752	85.101	-2494.888	21.06510						
4.26667	 3.723	-7.364	110.889	85.147	-2494.888	21.06510						
4.27000	 3.693	-8.222	110.904	85.356	-2494.888	21.06571						
4.27333	 3.723	-7.635	110.920	85.172	-2494.888	21.06571						
4.27667	 3.708	-5.910	110.904	84.892	-2494.888	21.06510						
4.28000	 3.693	-4.185	110.858	84.740	-2494.888	21.06510						
4.28333	 3.616	-2.461	110.691	84.670	-2494.888	21.06571						
4.28667	 3.632	-0.736	110.660	84.704	-2494.888	21.06693						
4.29000	 3.677	-0.989	110.752	84.735	-2494.888	21.06693						
4.29333	 3.677	-2.714	110.874	84.857	-2494.888	21.06693						
4.29667	 3.647	-4.439	110.828	84.933	-2494.888	21.06693						
4.30000	 3.708	-6.163	110.935	85.101	-2494.888	21.06876						
4.30333	 3.693	-7.888	110.973	85.166	-2494.888	21.06937						
4.30667	 3.632	-8.096	110.935	85.172	-2494.888	21.06937						
4.31000	 3.616	-7.238	110.782	84.969	-2494.888	21.06876						
4.31333	 3.708	-6.380	110.858	84.918	-2494.888	21.06937						
4.31667	 3.723	-5.522	110.680	84.791	-2494.888	21.06998						
4.32000	 3.677	-4.664	110.668	84.861	-2494.888	21.07059						
4.32333	 3.693	-4.321	110.721	84.861	-2494.888	21.06998						
4.32667	 3.739	-4.321	110.691	84.861	-2494.888	21.06998						
4.33000	 3.662	-4.321	110.645	84.803	-2494.888	21.07059						
4.33333	 3.555	-4.321	110.645	84.918	-2494.888	21.07181						
4.33667	 3.647	-4.321	110.645	84.803	-2494.888	21.07181						
4.34000	 3.693	-4.321	110.645	84.887	-2494.888	21.07181						
4.34333	 3.647	-4.321	110.706	84.964	-2494.888	21.07242						
4.34667	 3.662	-4.321	110.706	85.116	-2494.888	21.07364						
4.35000	 3.754	-4.321	110.721	85.055	-2494.888	21.07425						
4.35333	 3.708	-4.321	110.782	85.101	-2494.888	21.07364						
4.35667	 3.586	-4.321	110.706	84.948	-2494.888	21.07303						
4.36000	 3.616	-4.321	110.691	84.948	-2494.888	21.07303						
4.36333	 3.677	-4.321	110.797	84.861	-2494.888	21.07364						
4.36667	 3.677	-4.321	110.813	84.861	-2494.888	21.07364						
4.37000	 3.647	-4.321	110.767	84.937	-2494.888	21.07303						
4.37333	 3.739	-4.321	110.767	85.089	-2494.888	21.07303						
4.37667	 3.739	-4.321	110.782	84.956	-2494.888	21.07425						
4.38000	 3.632	-4.321	110.691	84.887	-2494.888	21.07547						
4.38333	 3.616	-4.321	110.660	84.811	-2494.888	21.07486						
4.38667	 3.693	-4.321	110.645	84.735	-2494.888	21.07364						
4.39000	 3.708	-4.321	110.614	84.674	-2494.888	21.07303						
4.39333	 3.647	-4.321	110.599	84.780	-2494.888	21.07303						
4.39667	 3.693	-4.321	110.553	84.872	-2494.888	21.07242						
4.40000	 3.693	-4.321	110.553	84.872	-2494.888	21.07120						
4.40333	 3.632	-4.321	110.569	84.841	-2494.888	21.07120						
4.40667	 3.525	-4.321	110.691	84.933	-2494.888	21.07181						
4.41000	 3.601	-4.321	110.660	84.841	-2494.888	21.07303						
4.41333	 3.632	-4.321	110.675	84.811	-2494.888	21.07364						
4.41667	 3.632	-4.321	110.752	84.948	-2494.888	21.07364						
4.42000	 3.632	-4.321	110.675	85.025	-2494.888	21.07364						
4.42333	 3.739	-4.321	110.553	85.009	-2494.888	21.07486						
4.42667	 3.708	-4.321	110.538	85.040	-2494.888	21.07547						
4.43000	 3.662	-4.321	110.508	84.979	-2494.888	21.07425						
4.43333	 3.616	-4.321	110.416	84.887	-2494.888	21.07303						
4.43667	 3.647	-4.321	110.477	84.933	-2494.888	21.07242						
4.44000	 3.647	-4.920	110.508	84.857	-2494.888	21.07242						
4.44333	 3.662	-5.779	110.523	84.872	-2494.888	21.07242						
4.44667	 3.677	-6.637	110.523	84.994	-2494.888	21.07181						
4.45000	 3.739	-7.495	110.538	85.055	-2494.888	21.07120						
4.45333	 3.708	-8.353	110.523	85.162	-2494.888	21.07181						
4.45667	 3.677	-7.989	110.599	85.192	-2494.888	21.07242						
4.46000	 3.616	-7.131	110.614	85.177	-2494.888	21.07120						
4.46333	 3.616	-6.273	110.630	84.918	-2494.888	21.06998						
4.46667	 3.647	-5.415	110.630	84.841	-2494.888	21.06937						
4.47000	 3.693	-4.557	110.614	84.841	-2494.888	21.06937						
4.47333	 3.662	-4.321	110.553	84.887	-2494.888	21.06876						
4.47667	 3.693	-4.321	110.660	84.918	-2494.888	21.06754						
4.48000	 3.693	-4.321	110.645	84.975	-2494.888	21.06632						
4.48333	 3.662	-4.321	110.630	84.841	-2494.888	21.06632						
4.48667	 3.571	-4.321	110.660	84.822	-2494.888	21.06693						
4.49000	 3.601	-4.956	110.660	84.746	-2494.888	21.06693						
4.49333	 3.677	-5.814	110.614	84.780	-2494.888	21.06632						
4.49667	 3.708	-6.672	110.675	84.796	-2494.888	21.06571						
4.50000	 3.647	-7.530	110.767	84.979	-2494.888	21.06632						
4.50333	 3.708	-8.389	110.767	85.101	-2494.888	21.06693						
4.50667	 3.723	-9.240	110.797	85.116	-2494.888	21.06693						
4.51000	 3.647	-10.090	110.813	85.055	-2494.888	21.06631						
4.51333	 3.571	-10.940	110.874	85.025	-2494.888	21.06631						
4.51667	 3.632	-11.790	110.843	84.918	-2494.888	21.06693						
4.52000	 3.677	-12.639	110.813	84.841	-2494.888	21.06693						
4.52333	 3.677	-12.185	110.797	84.872	-2494.888	21.06632						
4.52667	 3.662	-11.335	110.721	84.979	-2494.888	21.06571						
4.53000	 3.723	-10.486	110.630	85.025	-2494.888	21.06632						
4.53333	 3.708	-9.636	110.736	85.162	-2494.888	21.06754						
4.53667	 3.662	-8.786	110.736	85.055	-2494.888	21.06815						
4.54000	 3.601	-8.600	110.752	84.979	-2494.888	21.06815						
4.54333	 3.647	-8.600	110.858	84.765	-2494.888	21.06876						
4.54667	 3.662	-8.600	110.996	84.574	-2494.888	21.07059						
4.55000	 3.693	-8.600	110.874	84.613	-2494.888	21.07181						
4.55333	 3.677	-8.600	110.858	84.791	-2494.888	21.07242						
4.55667	 3.723	-7.918	110.813	85.089	-2494.888	21.07242						
4.56000	 3.693	-7.060	110.660	84.975	-2494.888	21.07242						
4.56333	 3.677	-6.202	110.584	84.902	-2494.888	21.07303						
4.56667	 3.601	-5.344	110.599	84.887	-2494.888	21.07364						
4.57000	 3.601	-4.485	110.660	84.841	-2494.888	21.07242						
4.57333	 3.662	-4.321	110.675	84.780	-2494.888	21.07120						
4.57667	 3.739	-4.321	110.691	84.689	-2494.888	21.07181						
4.58000	 3.708	-4.321	110.675	84.708	-2494.888	21.07242						
4.58333	 3.754	-4.321	110.630	84.822	-2494.888	21.07181						
4.58667	 3.800	-4.321	110.584	84.841	-2494.888	21.07120						
4.59000	 3.754	-4.321	110.706	84.918	-2494.888	21.07120						
4.59333	 3.662	-4.321	110.752	85.121	-2494.888	21.07181						
4.59667	 3.647	-4.321	110.736	85.089	-2494.888	21.07303						
4.60000	 3.708	-4.321	110.782	85.013	-2494.888	21.07303						
4.60333	 3.708	-4.321	110.782	84.948	-2494.888	21.07303						
4.60667	 3.662	-3.596	110.706	85.025	-2494.888	21.07364						
4.61000	 3.693	-2.730	110.675	85.040	-2494.888	21.07486						
4.61333	 3.739	-1.863	110.782	85.051	-2494.888	21.07547						
4.61667	 3.677	-0.996	110.721	84.574	-2494.888	21.07486						
4.62000	 3.601	-0.130	110.721	84.689	-2494.888	21.07425						
4.62333	 3.632	-0.737	110.660	84.861	-2494.888	21.07486						
4.62667	 3.677	-1.604	110.645	84.727	-2494.888	21.07608						
4.63000	 3.677	-2.470	110.523	84.735	-2494.888	21.07608						
4.63333	 3.677	-3.337	110.508	84.857	-2494.888	21.07547						
4.63667	 3.754	-4.204	110.492	84.902	-2494.888	21.07547						
4.64000	 3.754	-5.063	110.584	85.055	-2494.888	21.07669						
4.64333	 3.708	-5.921	110.630	85.131	-2494.888	21.07791						
4.64667	 3.677	-6.779	110.752	85.192	-2494.888	21.07730						
4.65000	 3.662	-7.637	110.874	85.223	-2494.888	21.07730						
4.65333	 3.647	-8.496	110.874	85.101	-2494.888	21.07852						
4.65667	 3.677	-7.847	110.752	84.948	-2494.888	21.07974						
4.66000	 3.708	-6.988	110.706	84.964	-2494.888	21.07974						
4.66333	 3.708	-6.130	110.584	84.937	-2494.888	21.07913						
4.66667	 3.723	-5.272	110.446	84.861	-2494.888	21.07913						
4.67000	 3.723	-4.414	110.446	84.861	-2494.888	21.07974						
4.67333	 3.662	-4.321	110.569	84.918	-2494.888	21.08097						
4.67667	 3.571	-4.321	110.584	84.841	-2494.888	21.08097						
4.68000	 3.616	-4.321	110.553	84.841	-2494.888	21.08035						
4.68333	 3.662	-4.321	110.660	84.872	-2494.888	21.08035						
4.68667	 3.647	-4.321	110.691	84.933	-2494.888	21.08158						
4.69000	 3.662	-5.868	110.599	84.937	-2494.888	21.08219						
4.69333	 3.754	-7.576	110.569	84.956	-2494.888	21.08158						
4.69667	 3.723	-9.284	110.569	84.918	-2494.888	21.08097						
4.70000	 3.677	-10.992	110.492	84.784	-2494.888	21.08097						
4.70333	 3.616	-12.700	110.508	84.708	-2494.888	21.08158						
4.70667	 3.647	-11.267	110.477	84.689	-2494.888	21.08097						
4.71000	 3.647	-9.559	110.508	84.597	-2494.888	21.07974						
4.71333	 3.677	-7.851	110.508	84.628	-2494.888	21.07913						
4.71667	 3.677	-6.143	110.477	84.735	-2494.888	21.07974						
4.72000	 3.739	-4.435	110.492	84.902	-2494.888	21.08035						
4.72333	 3.723	-4.321	110.477	84.994	-2494.888	21.08097						
4.72667	 3.708	-4.321	110.446	84.979	-2494.888	21.08097						
4.73000	 3.662	-4.321	110.416	84.933	-2494.888	21.08219						
4.73333	 3.586	-4.321	110.538	84.933	-2494.888	21.08463						
4.73667	 3.632	-4.321	110.523	84.826	-2494.888	21.08524						
4.74000	 3.693	-3.500	110.553	84.796	-2494.888	21.08463						
4.74333	 3.677	-2.634	110.706	84.994	-2494.888	21.08402						
4.74667	 3.677	-1.767	110.721	85.131	-2494.888	21.08463						
4.75000	 3.784	-0.900	110.630	85.177	-2494.888	21.08524						
4.75333	 3.754	-0.034	110.614	85.162	-2494.888	21.08524						
4.75667	 3.677	-1.658	110.599	85.147	-2494.888	21.08341						
4.76000	 3.632	-3.383	110.508	85.040	-2494.888	21.08280						
4.76333	 3.647	-5.108	110.508	84.933	-2494.888	21.08280						
4.76667	 3.647	-6.832	110.523	84.841	-2494.888	21.08280						
4.77000	 3.662	-8.557	110.492	84.841	-2494.888	21.08219						
4.77333	 3.677	-8.600	110.492	84.994	-2494.888	21.08158						
4.77667	 3.708	-8.600	110.462	84.791	-2494.888	21.08158						
4.78000	 3.708	-8.600	110.508	85.108	-2494.888	21.08219						
4.78333	 3.677	-8.600	110.492	85.128	-2494.888	21.08158						
4.78667	 3.601	-8.600	110.515	85.248	-2494.888	21.07913						
4.79000	 3.571	-9.441	110.534	84.994	-2494.888	21.07730						
4.79333	 3.647	-10.290	110.630	84.975	-2494.888	21.07669						
4.79667	 3.677	-11.140	110.572	84.861	-2494.888	21.07608						
4.80000	 3.632	-11.990	110.611	84.937	-2494.888	21.07425						
4.80333	 3.677	-12.832	110.599	84.937	-2494.888	21.07303						
4.80667	 3.723	-11.125	110.752	84.969	-2494.888	21.07242						
4.81000	 3.662	-9.417	110.645	84.574	-2494.888	21.07242						
4.81333	 3.540	-7.709	110.645	84.498	-2494.888	21.07242						
4.81667	 3.586	-6.001	110.645	84.511	-2494.888	21.07120						
4.82000	 3.647	-4.307	110.675	84.613	-2494.888	21.06998						
4.82333	 3.647	-3.440	110.614	84.719	-2494.888	21.07059						
4.82667	 3.632	-2.574	110.614	84.841	-2494.888	21.07120						
4.83000	 3.739	-1.707	110.630	84.899	-2494.888	21.07120						
4.83333	 3.739	-0.840	110.614	85.116	-2494.888	21.07059						
4.83667	 3.662	-0.053	110.538	84.822	-2494.888	21.07059						
4.84000	 3.601	-1.777	110.462	84.689	-2494.888	21.07059						
4.84333	 3.647	-3.502	110.462	84.708	-2494.888	21.07181						
4.84667	 3.662	-5.227	110.523	84.765	-2494.888	21.07181						
4.85000	 3.693	-6.952	110.523	84.857	-2494.888	21.07181						
4.85333	 3.693	-8.600	110.630	85.101	-2494.888	21.07242						
4.85667	 3.723	-8.600	110.736	85.253	-2494.888	21.07364						
4.86000	 3.693	-8.600	110.752	85.253	-2494.888	21.07425						
4.86333	 3.677	-8.600	110.706	85.051	-2494.888	21.07303						
4.86667	 3.601	-8.600	110.721	84.899	-2494.888	21.07181						
4.87000	 3.616	-8.550	110.736	84.933	-2494.888	21.07181						
4.87333	 3.693	-7.692	110.721	84.887	-2494.888	21.07242						
4.87667	 3.723	-6.834	110.813	84.902	-2494.888	21.07181						
4.88000	 3.662	-5.976	110.813	84.994	-2494.888	21.07120						
4.88333	 3.723	-5.118	110.736	85.101	-2494.888	21.07120						
4.88667	 3.739	-4.321	110.630	85.086	-2494.888	21.07181						
4.89000	 3.662	-4.321	110.645	85.101	-2494.888	21.07303						
4.89333	 3.601	-4.321	110.569	85.070	-2494.888	21.07303						
4.89667	 3.647	-4.321	110.538	85.101	-2494.888	21.07303						
4.90000	 3.677	-4.321	110.630	85.040	-2494.888	21.07364						
4.90333	 3.677	-4.395	110.645	84.994	-2494.888	21.07425						
4.90667	 3.708	-5.253	110.492	84.994	-2494.888	21.07486						
4.91000	 3.739	-6.111	110.446	84.994	-2494.888	21.07425						
4.91333	 3.739	-6.969	110.431	84.933	-2494.888	21.07364						
4.91667	 3.708	-7.828	110.401	84.918	-2494.888	21.07364						
4.92000	 3.693	-8.600	110.370	84.933	-2494.888	21.07486						
4.92333	 3.632	-8.600	110.431	84.841	-2494.888	21.07486						
4.92667	 3.677	-8.600	110.462	84.811	-2494.888	21.07425						
4.93000	 3.723	-8.600	110.630	84.964	-2494.888	21.07425						
4.93333	 3.708	-8.600	110.660	85.013	-2494.888	21.07547						
4.93667	 3.677	-8.600	110.736	85.128	-2494.888	21.07608						
4.94000	 3.739	-8.600	110.721	85.360	-2494.888	21.07486						
4.94333	 3.708	-8.600	110.721	85.204	-2494.888	21.07425						
4.94667	 3.647	-8.600	110.675	85.108	-2494.888	21.07425						
4.95000	 3.601	-8.600	110.614	84.979	-2494.888	21.07486						
4.95333	 3.662	-8.380	110.645	84.979	-2494.888	21.07547						
4.95667	 3.662	-6.656	110.645	84.857	-2494.888	21.07425						
4.96000	 3.662	-4.931	110.645	84.964	-2494.888	21.07364						
4.96333	 3.677	-3.206	110.614	84.536	-2494.888	21.07425						
4.96667	 3.723	-1.481	110.630	85.108	-2494.888	21.07608						
4.97000	 3.677	-0.244	110.599	85.108	-2494.888	21.07669						
4.97333	 3.662	-1.968	110.645	85.360	-2494.888	21.07791						
4.97667	 3.586	-3.693	110.630	85.051	-2494.888	21.07913						
4.98000	 3.601	-5.418	110.538	84.948	-2494.888	21.08219						
4.98333	 3.632	-7.143	110.584	84.918	-2494.888	21.08463						
4.98667	 3.677	-8.467	110.508	84.857	-2494.888	21.08646						
4.99000	 3.632	-7.609	110.462	84.857	-2494.888	21.08890						
4.99333	 3.693	-6.751	110.492	85.025	-2494.888	21.09195						
4.99667	 3.693	-5.893	110.569	85.131	-2494.888	21.09439						
5.00000	 3.662	-5.035	110.538	85.070	-2494.888	21.09439						
5.00333	 3.555	-4.466	110.599	85.025	-2494.888	21.09317						
5.00667	 3.632	-5.325	110.721	85.101	-2494.888	21.09195						
5.01000	 3.677	-6.183	110.691	85.025	-2494.888	21.09195						
5.01333	 3.647	-7.041	110.675	85.025	-2494.888	21.09195						
5.01667	 3.632	-7.899	110.645	85.101	-2494.888	21.09256						
5.02000	 3.739	-8.443	110.599	85.162	-2494.888	21.09256						
5.02333	 3.708	-7.585	110.477	84.979	-2494.888	21.09317						
5.02667	 3.632	-6.727	110.462	84.887	-2494.888	21.09439						
5.03000	 3.616	-5.869	110.446	84.796	-2494.888	21.09561						
5.03333	 3.677	-5.011	110.446	84.719	-2494.888	21.09500						
5.03667	 3.662	-4.321	110.614	84.750	-2494.888	21.09500						
5.04000	 3.662	-4.321	110.645	84.918	-2494.888	21.09562						
5.04333	 3.693	-4.321	110.706	85.086	-2494.888	21.09684						
5.04667	 3.723	-4.321	110.691	85.147	-2494.888	21.09684						
5.05000	 3.662	-4.321	110.660	85.101	-2494.888	21.09623						
5.05333	 3.632	-4.139	110.477	84.663	-2494.888	21.09561						
5.05667	 3.632	-3.272	110.420	84.663	-2494.888	21.09561						
5.06000	 3.677	-2.406	110.401	84.663	-2494.888	21.09561						
5.06333	 3.739	-1.539	110.496	84.536	-2494.888	21.09500						
5.06667	 3.754	-0.672	110.534	84.460	-2494.888	21.09439						
5.07000	 3.769	-0.194	110.611	85.376	-2494.888	21.09439						
5.07333	 3.784	-1.061	110.584	85.198	-2494.888	21.09561						
5.07667	 3.754	-1.928	110.584	85.089	-2494.888	21.09622						
5.08000	 3.632	-2.794	110.508	84.822	-2494.888	21.09622						
5.08333	 3.616	-3.661	110.584	84.784	-2494.888	21.09622						
5.08667	 3.662	-4.526	110.523	84.735	-2494.888	21.09744						
5.09000	 3.677	-5.384	110.492	84.704	-2494.888	21.09867						
5.09333	 3.632	-6.242	110.614	84.841	-2494.888	21.09928						
5.09667	 3.708	-7.100	110.630	84.899	-2494.888	21.09867						
5.10000	 3.739	-7.958	110.591	84.613	-2494.888	21.09867						
5.10333	 3.677	-8.600	110.649	84.613	-2494.888	21.09928						
5.10667	 3.632	-8.600	110.813	84.651	-2494.888	21.09928						
5.11000	 3.647	-8.600	110.458	84.587	-2494.888	21.09805						
5.11333	 3.647	-8.600	110.439	84.670	-2494.888	21.09684						
5.11667	 3.662	-8.600	110.523	84.735	-2494.888	21.09622						
